,Match_id,Innings,Player_name,Batting_number,Over_start_number,Runs_Scored,Balls_faced,Dots,Ones,Twos,Thress,Fours,Sixs,FOW_score,FOW_over,FOW_batting_number,FOW_bowler,Wicket_method,Overs_bowled,Runs_conceded,Wickets_taken,Maiden_overs,Extras,co-batsmen wicket fallen
28058,593725,1,SJ Coyte,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,37,1,0,0,0
28059,593725,1,JL Hunter,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,5,25,0,0,0,0
28060,593725,2,CM Edwards,1,0.1,8,8,4,2,1,0,1,0,11,2.1,1,EA Osborne,caught,0,0,0,0,0,0
28061,593725,2,HC Knight,2,0.1,69,65,26,24,11,1,5,0,137,20.5,2,EA Osborne,caught,0,0,0,0,0,0
28062,593725,2,SJ Taylor,3,2.2,64,57,21,25,6,1,6,0,145,22.2,3,SJ Coyte,bowled,0,0,0,0,0,0
28063,593725,2,LS Greenway,4,20.6,18,28,15,14,0,0,1,0,199,32.3,5,EA Osborne,caught,0,0,0,0,0,1
28064,593725,2,A Brindle,5,22.3,11,15,14,1,1,0,2,0,166,26.5,4,JL Hunter,run out,1,9,0,0,1,-1
28065,593725,2,NR Sciver,6,26.6,18,18,5,12,1,0,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,-7
28066,593725,2,JL Gunn,7,32.4,3,4,3,1,1,0,0,0,-1,-1,-1,-1,-1,7,46,0,0,2,-8
28067,593725,2,KH Brunt,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,35,0,0,1,0
28068,593725,2,A Shrubsole,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,41,1,0,0,0
28069,593725,2,D Hazell,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,36,2,0,0,0
28070,593725,2,HL Colvin,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,36,1,0,0,0
28071,593983,1,J Charles,1,0.1,130,111,49,40,9,0,12,4,248,38.6,2,CB Mpofu,bowled,0,0,0,0,0,1
28072,593983,1,KOA Powell,2,0.1,79,86,43,34,1,1,7,2,168,28.4,1,CB Mpofu,caught,0,0,0,0,0,-1
28073,593983,1,DM Bravo,3,28.5,100,70,26,25,6,1,9,4,-1,-1,-1,-1,-1,0,0,0,0,0,-4
28074,593983,1,AD Russell,4,39.1,4,8,5,4,0,0,0,0,266,41.3,3,N M'shangwe,caught,7,24,2,0,2,-1
28075,593983,1,DJ Bravo,5,41.4,9,18,9,9,0,0,0,0,302,47.2,4,KM Jarvis,caught,8,34,2,0,8,-1
28076,593983,1,RR Sarwan,6,47.3,7,4,0,3,0,0,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,-7
28077,593983,1,KAJ Roach,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,19,1,0,4,0
28078,593983,1,TL Best,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,38,1,0,5,0
28079,593983,1,SP Narine,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,28,3,0,0,0
28080,593983,1,N Deonarine,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,38,0,0,3,0
28081,593983,2,V Sibanda,1,0.1,12,15,11,2,0,0,1,1,18,4.4,1,KAJ Roach,lbw,0,0,0,0,0,0
28082,593983,2,CJ Chibhabha,2,0.1,6,16,13,2,0,0,1,0,22,5.3,2,SP Narine,caught,3,19,0,0,0,0
28083,593983,2,H Masakadza,3,4.5,4,10,8,2,1,0,0,0,31,9.2,3,SP Narine,caught,5,35,0,0,0,0
28084,593983,2,BRM Taylor,4,5.4,8,22,18,2,1,0,1,0,34,10.5,4,TL Best,caught,0,0,0,0,0,0
28085,593983,2,CR Ervine,5,9.3,41,50,34,13,0,2,4,1,92,23.5,5,AD Russell,caught,0,0,0,0,0,0
28086,593983,2,MN Waller,6,10.6,51,72,44,25,1,0,6,0,156,40.7,7,DJ Bravo,caught,2,15,0,0,0,1
28087,593983,2,RW Chakabva,7,23.6,4,19,15,4,0,0,0,0,115,29.3,6,SP Narine,caught,0,0,0,0,0,-1
28088,593983,2,P Utseya,8,29.4,18,66,55,16,1,0,0,0,-1,-1,-1,-1,-1,10,62,0,0,3,-9
28089,593983,2,KM Jarvis,9,41.1,1,10,9,1,0,0,0,0,161,43.4,8,AD Russell,bowled,10,65,1,0,1,-1
28090,593983,2,N M'shangwe,10,43.5,14,16,12,2,0,0,0,2,181,48.5,9,DJ Bravo,bowled,10,58,1,0,3,-1
28091,593983,2,CB Mpofu,11,48.6,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,10,83,2,0,1,-12
28092,593985,1,TMK Mawoyo,1,0.1,9,25,19,5,2,0,0,0,23,9.1,1,SP Narine,lbw,0,0,0,0,0,0
28093,593985,1,V Sibanda,2,0.1,41,60,39,14,3,1,3,1,85,20.6,3,TL Best,caught,0,0,0,0,0,1
28094,593985,1,H Masakadza,3,9.2,6,13,10,2,0,0,1,0,30,12.3,2,DJ Bravo,bowled,6,38,1,0,2,-1
28095,593985,1,BRM Taylor,4,12.4,39,38,21,11,2,0,3,2,104,24.2,4,V Permaul,caught,0,0,0,0,0,0
28096,593985,1,RW Chakabva,5,21.1,17,33,18,15,1,0,0,0,139,36.3,6,V Permaul,bowled,0,0,0,0,0,1
28097,593985,1,MN Waller,6,24.3,15,24,16,5,1,0,2,0,128,30.5,5,V Permaul,lbw,1,7,0,0,0,-1
28098,593985,1,CJ Chibhabha,7,30.6,48,59,37,18,3,0,3,2,-1,-1,-1,-1,-1,1,6,0,0,0,-8
28099,593985,1,CT Mutombodzi,8,36.4,13,14,9,3,0,0,1,1,157,40.5,7,KAJ Roach,run out,10,35,2,0,2,-1
28100,593985,1,N M'shangwe,9,40.6,1,3,3,1,0,0,0,0,160,41.5,8,DJ Bravo,bowled,10,31,0,0,0,-1
28101,593985,1,KM Jarvis,10,41.6,7,23,21,3,2,0,0,0,201,48.5,9,TL Best,caught and bowled,10,55,1,0,1,-1
28102,593985,1,CB Mpofu,11,48.6,2,4,2,2,0,0,0,0,-1,-1,-1,-1,-1,8.2,43,0,0,7,-12
28103,593985,2,KOA Powell,1,0.1,42,52,29,16,3,0,5,0,83,21.5,2,CT Mutombodzi,caught,0,0,0,0,0,1
28104,593985,2,RR Sarwan,2,0.1,19,42,32,9,1,0,2,0,46,11.3,1,CT Mutombodzi,caught and bowled,0,0,0,0,0,-1
28105,593985,2,DM Bravo,3,11.4,72,102,51,44,4,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,-4
28106,593985,2,N Deonarine,4,21.6,21,32,16,13,2,0,1,0,120,30.6,3,H Masakadza,caught,4,15,0,0,0,-1
28107,593985,2,DJ Bravo,6,31.3,25,22,11,7,4,0,1,1,167,38.3,5,KM Jarvis,caught,10,59,2,0,3,-1
28108,593985,2,D Ramdin,7,38.4,24,26,13,9,2,1,2,0,-1,-1,-1,-1,-1,0,0,0,0,0,-8
28109,593985,2,KA Pollard,5,31.1,0,0,0,0,0,0,0,0,121,31.2,4,N M'shangwe,run out,0,0,0,0,0,-1
28110,593985,2,KAJ Roach,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,16,0,0,2,0
28111,593985,2,TL Best,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,40,2,0,5,0
28112,593985,2,SP Narine,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,41,1,0,3,0
28113,593985,2,V Permaul,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,40,3,0,0,0
28114,594894,1,CM Edwards,1,0.1,9,15,13,1,0,0,2,0,22,4.6,1,LE Kaushalya,bowled,0,0,0,0,0,0
28115,594894,1,DN Wyatt,2,0.1,15,18,14,1,1,0,3,0,26,5.4,2,CR Seneviratna,lbw,2,8,0,0,0,0
28116,594894,1,A Brindle,3,4.7,31,64,46,15,2,0,3,0,93,24.3,4,SK Dolawatte,run out,9,38,2,0,1,1
28117,594894,1,LS Greenway,4,5.5,2,7,6,0,1,0,0,0,29,7.5,3,CR Seneviratna,lbw,0,0,0,0,0,-1
28118,594894,1,HC Knight,5,7.6,38,61,33,26,2,0,2,0,114,30.1,5,SK Dolawatte,bowled,0,0,0,0,0,0
28119,594894,1,JL Gunn,6,24.4,52,69,38,24,6,0,4,0,197,46.6,6,LE Kaushalya,caught,5,32,1,0,1,0
28120,594894,1,AE Jones,7,30.2,41,49,23,21,2,0,4,0,203,47.5,7,HASD Siriwardene,bowled,0,0,0,0,0,0
28121,594894,1,KH Brunt,8,47.1,12,5,1,2,0,0,1,1,223,49.1,8,HASD Siriwardene,caught,10,36,2,0,5,0
28122,594894,1,D Hazell,9,47.6,19,8,1,3,2,0,3,0,-1,-1,-1,-1,-1,9,44,1,0,1,-10
28123,594894,1,HL Colvin,10,49.2,4,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,8,47,0,0,0,-11
28124,594894,1,GA Elwiss,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,39,2,0,2,0
28125,594894,2,AC Jayangani,1,0.1,62,72,42,24,2,0,7,1,103,23.1,1,A Brindle,caught,0,0,0,0,0,0
28126,594894,2,BYA Mendis,2,0.1,46,90,66,20,1,0,6,0,142,32.3,2,KH Brunt,caught,0,0,0,0,0,0
28127,594894,2,HASD Siriwardene,3,23.2,34,45,26,14,2,0,4,0,153,35.6,4,GA Elwiss,caught,10,63,2,0,3,1
28128,594894,2,PM Weerakkody,4,32.4,1,5,4,1,0,0,0,0,145,33.5,3,GA Elwiss,bowled,0,0,0,0,0,-1
28129,594894,2,SK Dolawatte,5,33.6,4,10,8,4,0,0,0,0,157,38.1,5,KH Brunt,caught,10,34,1,0,0,0
28130,594894,2,LE Kaushalya,6,35.7,56,41,16,16,1,0,5,3,238,49.4,9,GA Elwiss,run out,9,50,2,0,4,3
28131,594894,2,CR Seneviratna,7,38.2,14,23,12,10,0,0,1,0,197,44.6,6,JL Gunn,bowled,8,35,2,0,1,-1
28132,594894,2,SS Weerakkody,8,45.1,0,1,1,0,0,0,0,0,206,45.5,7,A Brindle,caught,4,21,0,0,7,-1
28133,594894,2,HMD Rasangika,9,45.6,9,8,4,2,0,1,1,0,229,48.5,8,D Hazell,caught,0,0,0,0,0,-1
28134,594894,2,MADD Surangika,10,48.6,8,5,2,2,0,0,0,1,-1,-1,-1,-1,-1,0,0,0,0,0,-11
28135,594894,2,S Ravikumar,11,49.5,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,35,0,0,0,-12
28136,594901,1,AC Jayangani,1,0.1,4,5,4,0,0,0,1,0,4,0.5,1,J Goswami,caught,0,0,0,0,0,0
28137,594901,1,HMD Rasangika,3,0.6,84,108,69,26,7,0,11,0,188,39.4,3,J Goswami,caught,0,0,0,0,0,0
28138,594901,1,BYA Mendis,2,0.1,55,79,54,21,1,0,8,0,121,24.1,2,A Sharma,caught,0,0,0,0,0,0
28139,594901,1,HASD Siriwardene,4,24.2,59,67,32,23,6,0,6,0,246,46.5,4,J Goswami,run out,8,25,2,0,5,0
28140,594901,1,LE Kaushalya,5,39.5,56,30,10,12,1,0,6,3,-1,-1,-1,-1,-1,7,26,1,0,1,-6
28141,594901,1,SS Weerakkody,6,46.6,5,5,2,1,2,0,0,0,256,48.2,5,J Goswami,bowled,3,10,1,0,2,-1
28142,594901,1,CR Seneviratna,7,48.3,3,3,0,3,0,0,0,0,-1,-1,-1,-1,-1,7.2,10,2,0,0,-8
28143,594901,1,KDU Prabodhani,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,27,1,0,2,0
28144,594901,1,I Ranaweera,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,33,1,0,1,0
28145,594901,1,SK Dolawatte,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,13,1,0,0,0
28146,594901,2,PG Raut,1,0.1,5,11,9,1,0,0,1,0,6,2.5,1,LE Kaushalya,lbw,0,0,0,0,0,0
28147,594901,2,MDT Kamini,2,0.1,22,47,35,10,2,0,2,0,50,17.3,4,SS Weerakkody,caught,0,0,0,0,0,2
28148,594901,2,M Raj,3,2.6,20,31,23,4,0,0,4,0,37,11.6,2,KDU Prabodhani,lbw,0,0,0,0,0,-1
28149,594901,2,H Kaur,4,12.1,0,2,2,0,0,0,0,0,38,12.5,3,CR Seneviratna,caught,0,0,0,0,0,-1
28150,594901,2,KV Jain,5,12.6,8,22,19,4,0,0,1,0,69,21.3,5,I Ranaweera,bowled,0,0,0,0,0,0
28151,594901,2,R Malhotra,6,17.4,38,49,31,12,5,0,4,0,129,36.3,8,CR Seneviratna,run out,1,9,0,0,2,2
28152,594901,2,J Goswami,7,21.4,22,31,18,10,2,0,2,0,106,30.6,6,SK Dolawatte,caught,10,64,3,0,7,-1
28153,594901,2,A Sharma,8,31.1,1,3,2,1,0,0,0,0,117,32.2,7,HASD Siriwardene,bowled,10,42,1,0,2,-1
28154,594901,2,G Sultana,9,32.3,12,36,28,8,0,0,1,0,-1,-1,-1,-1,-1,10,72,0,0,0,-10
28155,594901,2,E Bisht,10,36.4,1,6,5,1,0,0,0,0,136,39.2,9,HASD Siriwardene,caught,10,43,0,0,3,-1
28156,594901,2,S Sharma,11,39.3,4,10,6,4,0,0,0,0,144,42.2,10,CR Seneviratna,caught,9,52,0,0,2,-1
28157,594904,1,MM Lanning,1,0.1,17,24,16,5,0,0,3,0,27,9.4,4,A Shrubsole,caught,0,0,0,0,0,3
28158,594904,1,RL Haynes,2,0.1,2,17,16,2,0,0,0,0,10,5.2,1,A Shrubsole,caught and bowled,0,0,0,0,0,-1
28159,594904,1,JE Cameron,3,5.3,0,3,3,0,0,0,0,0,10,5.5,2,A Shrubsole,bowled,0,0,0,0,0,-1
28160,594904,1,AJ Blackwell,4,5.6,4,3,2,0,0,0,1,0,15,6.4,3,KH Brunt,caught,0,0,0,0,0,-1
28161,594904,1,LC Sthalekar,5,6.5,41,57,36,19,3,0,4,0,114,31.1,6,A Brindle,bowled,10,19,1,0,1,1
28162,594904,1,JM Fields,6,9.5,3,14,11,3,0,0,0,0,32,12.2,5,JL Gunn,caught,0,0,0,0,0,-1
28163,594904,1,SJ Coyte,7,12.3,44,81,56,20,0,0,6,0,128,38.2,8,HL Colvin,caught,8,20,1,0,3,1
28164,594904,1,EA Osborne,8,31.2,0,9,9,0,0,0,0,0,115,32.5,7,HL Colvin,caught,5.3,15,1,0,0,-1
28165,594904,1,JL Hunter,9,32.6,16,35,23,10,1,0,1,0,-1,-1,-1,-1,-1,7,16,2,0,2,-10
28166,594904,1,ML Schutt,10,38.3,2,15,13,2,0,0,0,0,135,41.5,9,A Brindle,caught,7,38,2,0,3,-1
28167,594904,1,HL Ferling,11,41.6,4,7,6,0,0,0,1,0,147,44.4,10,KH Brunt,caught,10,37,3,0,9,-1
28168,594904,2,CM Edwards,1,0.1,8,9,8,0,0,0,2,0,11,2.6,1,ML Schutt,lbw,0,0,0,0,0,0
28169,594904,2,DN Wyatt,2,0.1,16,24,18,2,1,0,3,0,37,8.1,3,HL Ferling,caught,0,0,0,0,0,1
28170,594904,2,SJ Taylor,3,3.1,0,1,2,0,0,0,0,0,14,4.2,2,ML Schutt,caught,0,0,0,0,0,-1
28171,594904,2,LS Greenway,4,4.3,49,109,89,17,2,0,7,0,114,40.6,8,HL Ferling,caught,0,0,0,0,0,4
28172,594904,2,A Brindle,5,8.2,1,4,3,1,0,0,0,0,38,9.1,4,JL Hunter,caught,8,33,2,0,0,-1
28173,594904,2,HC Knight,6,9.2,0,3,3,0,0,0,0,0,38,9.4,5,JL Hunter,lbw,0,0,0,0,0,-1
28174,594904,2,JL Gunn,7,9.5,0,4,4,0,0,0,0,0,39,10.5,6,HL Ferling,bowled,5,22,1,0,7,-1
28175,594904,2,LA Marsh,8,10.6,22,74,69,8,1,0,3,0,96,36.3,7,SJ Coyte,lbw,4,21,0,0,1,-1
28176,594904,2,KH Brunt,9,36.4,2,16,15,2,0,0,0,0,114,41.2,9,LC Sthalekar,caught,7.4,23,2,0,1,0
28177,594904,2,A Shrubsole,11,41.3,13,20,14,3,1,0,2,0,-1,-1,-1,-1,-1,10,29,3,0,5,-12
28178,594904,2,HL Colvin,10,41.1,16,17,12,4,0,0,3,0,145,47.3,10,EA Osborne,caught,10,19,2,0,0,0
28179,594907,1,AC Jayangani,1,0.1,10,24,21,2,0,0,2,0,16,7.4,2,JL Hunter,caught,0,0,0,0,0,1
28180,594907,1,BYA Mendis,2,0.1,0,14,14,0,0,0,0,0,7,4.5,1,ML Schutt,bowled,0,0,0,0,0,-1
28181,594907,1,HMD Rasangika,3,4.6,43,76,62,9,3,0,7,0,90,30.5,5,ML Schutt,caught,2,20,0,0,0,2
28182,594907,1,HASD Siriwardene,4,7.5,2,19,18,2,0,0,0,0,28,12.7,3,HL Ferling,caught,5,29,0,0,1,-1
28183,594907,1,SK Dolawatte,5,13.1,4,9,10,0,0,0,1,0,41,15.5,4,LC Sthalekar,caught,0,0,0,0,0,-1
28184,594907,1,MADD Surangika,6,15.6,21,46,39,3,1,0,4,0,90,31.5,6,EA Osborne,caught,0,0,0,0,0,0
28185,594907,1,LE Kaushalya,7,30.6,0,4,4,0,0,0,0,0,95,33.2,7,EA Osborne,caught,1,8,0,0,0,0
28186,594907,1,SS Weerakkody,8,31.6,13,11,7,2,0,1,2,0,108,35.4,8,EA Osborne,bowled,3,21,1,0,1,0
28187,594907,1,CR Seneviratna,9,33.3,17,31,24,3,1,0,3,0,130,44.1,9,SJ Coyte,caught,5.2,26,0,0,0,0
28188,594907,1,KDU Prabodhani,10,35.5,9,31,28,1,0,0,2,0,-1,-1,-1,-1,-1,4,11,0,0,0,-11
28189,594907,1,I Ranaweera,11,44.2,1,5,4,1,0,0,0,0,131,45.2,10,LC Sthalekar,caught,2,17,0,0,0,-1
28190,594907,2,MM Lanning,1,0.1,37,36,24,4,0,1,6,1,55,9.4,1,SS Weerakkody,caught,0,0,0,0,0,0
28191,594907,2,RL Haynes,2,0.1,71,61,33,14,3,1,9,2,-1,-1,-1,-1,-1,0,0,0,0,0,-3
28192,594907,2,JE Cameron,3,9.5,22,36,22,12,1,0,2,0,-1,-1,-1,-1,-1,0,0,0,0,0,-4
28193,594907,2,ML Schutt,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,35,2,0,2,0
28194,594907,2,JL Hunter,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,6,1,0,0,0
28195,594907,2,HL Ferling,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,24,1,0,6,0
28196,594907,2,LC Sthalekar,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8.2,26,2,0,1,0
28197,594907,2,SJ Coyte,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,31,1,0,2,0
28198,594907,2,EA Osborne,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,9,3,0,0,0
28199,594909,1,Kycia A Knight,1,0.1,15,29,21,7,0,0,2,0,38,9.3,2,SEA Ruck,lbw,0,0,0,0,0,1
28200,594909,1,NY McLean,2,0.1,4,3,2,0,0,0,1,0,4,1.3,1,SEA Ruck,lbw,0,0,0,0,0,-1
28201,594909,1,SR Taylor,3,1.4,49,53,26,19,1,0,7,0,82,21.1,4,SW Bates,caught,10,26,2,0,1,1
28202,594909,1,Kyshona A Knight,4,9.4,13,32,25,4,1,1,1,0,75,18.1,3,MJG Nielsen,caught,0,0,0,0,0,-1
28203,594909,1,MR Aguilleira,5,18.2,4,19,19,0,0,0,1,0,104,24.4,5,MJG Nielsen,caught,0,0,0,0,0,0
28204,594909,1,DJS Dottin,6,21.2,27,21,13,3,1,0,4,1,117,26.6,6,MJG Nielsen,caught,4,12,2,0,6,0
28205,594909,1,SF Daley,7,24.5,37,64,41,17,4,0,3,0,204,49.3,9,FL Mackay,caught,9,37,0,0,0,2
28206,594909,1,SA Campbelle,8,27.1,11,26,22,3,0,0,2,0,139,36.2,7,KE Broadmore,run out,0,0,0,0,0,-1
28207,594909,1,SC Selman,9,36.3,6,20,17,2,2,0,0,0,159,43.2,8,SW Bates,bowled,4,32,0,0,4,-1
28208,594909,1,A Mohammed,10,43.3,31,31,17,9,3,0,4,0,-1,-1,-1,-1,-1,8.3,13,1,0,0,-11
28209,594909,1,TD Smartt,11,49.4,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,9,39,3,0,5,-12
28210,594909,2,FL Mackay,1,0.1,4,7,6,0,0,0,1,0,6,1.3,1,TD Smartt,lbw,4,21,1,1,0,0
28211,594909,2,SW Bates,2,0.1,30,44,27,16,1,0,3,0,83,21.4,6,A Mohammed,caught and bowled,8,36,2,1,5,4
28212,594909,2,SJ McGlashan,3,1.4,18,23,19,2,0,0,4,0,36,7.2,2,TD Smartt,bowled,0,0,0,1,0,-1
28213,594909,2,SFM Devine,4,7.3,9,13,11,1,0,0,2,0,47,9.6,3,TD Smartt,lbw,0,0,0,1,0,-1
28214,594909,2,KT Perkins,5,9.7,11,31,26,5,0,0,0,1,76,18.3,4,SR Taylor,run out,0,0,0,1,0,-1
28215,594909,2,NJ Browne,6,18.4,4,12,11,0,0,0,1,0,83,20.6,5,SR Taylor,lbw,3,15,0,1,0,-1
28216,594909,2,KE Broadmore,8,21.5,8,25,20,4,0,0,1,0,101,31.5,7,DJS Dottin,lbw,10,54,0,1,2,-1
28217,594909,2,RH Priest,7,21.1,36,63,42,20,0,0,4,0,159,44.3,10,A Mohammed,run out,0,0,0,1,0,3
28218,594909,2,MJG Nielsen,9,31.6,16,25,17,6,1,0,2,0,135,38.3,8,SR Taylor,caught,10,27,3,1,0,-1
28219,594909,2,LMM Tahuhu,10,38.4,7,17,12,5,1,0,0,0,158,43.3,9,DJS Dottin,caught and bowled,5,21,0,1,0,-1
28220,594909,2,SEA Ruck,11,43.4,0,5,5,0,0,0,0,0,-1,-1,-1,-1,-1,10,33,2,1,2,-12
28221,594912,1,CM Edwards,1,0.1,54,83,59,18,0,0,9,0,127,29.4,2,NJ Browne,caught,0,0,0,0,0,1
28222,594912,1,DN Wyatt,2,0.1,26,51,42,4,1,0,5,0,59,16.5,1,MJG Nielsen,caught,5,34,2,0,1,-1
28223,594912,1,SJ Taylor,3,16.6,88,77,49,14,2,0,16,1,186,39.3,3,SW Bates,caught,0,0,0,0,0,0
28224,594912,1,LS Greenway,4,29.5,22,39,28,10,0,0,3,0,228,46.5,6,LR Doolan,stumped,0,0,0,0,0,2
28225,594912,1,LA Marsh,5,39.4,11,14,9,3,0,0,2,0,209,42.6,4,MJG Nielsen,bowled,9,57,0,0,1,-1
28226,594912,1,A Brindle,6,43.1,1,5,4,1,0,0,0,0,213,44.3,5,LR Doolan,caught,6,31,1,0,1,-1
28227,594912,1,HC Knight,7,44.4,28,18,5,8,2,0,4,0,-1,-1,-1,-1,-1,0,0,0,0,0,-8
28228,594912,1,JL Gunn,8,46.6,23,11,1,5,2,0,2,1,-1,-1,-1,-1,-1,10,26,2,0,1,-9
28229,594912,1,KH Brunt,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,53,1,0,8,0
28230,594912,1,HL Colvin,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,50,3,0,4,0
28231,594912,2,LR Doolan,1,0.1,1,6,5,1,0,0,0,0,11,3.1,1,A Brindle,stumped,6,25,2,0,1,0
28232,594912,2,SW Bates,2,0.1,79,92,58,21,2,0,12,1,145,29.4,2,JL Gunn,bowled,9,54,1,0,2,0
28233,594912,2,AE Satterthwaite,3,3.2,103,125,76,37,1,0,16,0,214,43.6,4,DN Wyatt,caught,0,0,0,0,0,1
28234,594912,2,SFM Devine,4,29.5,17,29,20,7,1,0,2,0,196,40.4,3,HL Colvin,caught,0,0,0,0,0,-1
28235,594912,2,SJ McGlashan,5,40.5,15,15,9,3,1,0,1,1,235,47.3,8,KH Brunt,caught,0,0,0,0,0,3
28236,594912,2,NJ Browne,6,43.7,1,4,4,1,0,0,0,0,216,44.4,5,HL Colvin,bowled,10,58,1,0,1,-1
28237,594912,2,KT Perkins,7,44.5,8,6,4,0,1,0,0,1,225,45.4,6,DN Wyatt,bowled,0,0,0,0,0,-1
28238,594912,2,RH Priest,8,45.5,1,3,2,1,0,0,0,0,232,46.2,7,HL Colvin,caught,0,0,0,0,0,-1
28239,594912,2,MJG Nielsen,9,46.3,0,2,2,0,0,0,0,0,237,48.3,9,JL Gunn,bowled,10,58,2,0,3,0
28240,594912,2,RH Candy,10,47.4,4,7,4,4,0,0,0,0,-1,-1,-1,-1,-1,6,30,0,0,1,-11
28241,594912,2,SEA Ruck,11,48.4,6,6,4,0,3,0,0,0,-1,-1,-1,-1,-1,9,41,0,0,5,-12
28242,594914,1,FL Mackay,1,0.1,30,61,45,12,1,0,4,0,76,21.4,2,A Brindle,bowled,8,43,0,0,1,1
28243,594914,1,SW Bates,2,0.1,21,41,32,5,0,0,4,0,42,11.6,1,JL Gunn,caught,8,44,0,0,0,-1
28244,594914,1,AE Satterthwaite,3,12.1,85,95,45,39,1,0,11,0,184,46.5,7,HL Colvin,bowled,0,0,0,0,0,4
28245,594914,1,SFM Devine,4,21.5,8,21,13,8,0,0,0,0,95,27.5,3,A Brindle,run out,0,0,0,0,0,-1
28246,594914,1,SJ McGlashan,5,27.6,1,9,8,1,0,0,0,0,99,30.2,4,HL Colvin,caught and bowled,0,0,0,0,0,-1
28247,594914,1,KT Perkins,6,30.3,20,36,19,18,1,0,0,0,158,42.1,5,D Hazell,stumped,0,0,0,0,0,-1
28248,594914,1,RH Priest,7,42.2,15,16,6,9,0,0,0,1,184,46.4,6,HL Colvin,caught,0,0,0,0,0,-1
28249,594914,1,LR Doolan,9,46.6,8,7,2,4,0,0,1,0,220,49.6,8,A Brindle,caught,10,50,3,0,1,-1
28250,594914,1,NJ Browne,8,46.5,27,12,3,5,0,0,4,1,-1,-1,-1,-1,-1,4,29,0,0,3,-9
28251,594914,1,LMM Tahuhu,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,35,0,0,4,0
28252,594914,1,SEA Ruck,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,21,2,0,2,0
28253,594914,2,CM Edwards,1,0.1,106,121,66,40,3,0,15,0,-1,-1,-1,-1,-1,0,0,0,0,0,-2
28254,594914,2,DN Wyatt,2,0.1,5,11,10,1,0,0,1,0,10,3.5,1,SEA Ruck,caught,3,25,0,0,1,-1
28255,594914,2,SJ Taylor,3,3.6,28,48,37,10,1,0,4,0,88,19.4,2,LR Doolan,caught,0,0,0,0,0,-1
28256,594914,2,LS Greenway,4,19.5,31,47,32,11,0,0,5,0,141,31.6,3,SEA Ruck,caught,0,0,0,0,0,-1
28257,594914,2,A Brindle,5,32.1,27,33,22,7,0,0,5,0,199,42.1,4,LR Doolan,caught,8,38,2,0,0,-1
28258,594914,2,HC Knight,6,42.2,0,3,3,0,0,0,0,0,199,42.4,5,LR Doolan,caught,0,0,0,0,0,-1
28259,594914,2,JL Gunn,7,42.5,1,3,2,1,0,0,0,0,202,43.6,6,LMM Tahuhu,run out,8,21,1,0,2,-1
28260,594914,2,LA Marsh,8,43.7,13,15,12,1,0,0,3,0,-1,-1,-1,-1,-1,1,8,0,0,0,-9
28261,594914,2,KH Brunt,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,55,0,0,2,0
